1,100.7777406,70.93006271
2,102.7678041,71.00672033
3,104.5979669,71.05825749
4,106.5792125,71.08667711
5,108.7352725,71.16467301
6,110.6015421,71.23955387
7,112.6783543,71.24295094
8,114.8034088,71.29901067
9,116.9497025,71.38464461
10,119.1457168,71.39760712
11,121.5084828,71.46808146
12,123.6622262,71.56567279
13,125.8930035,71.63572144
14,128.4185105,71.63537394
15,130.7600263,71.76694947
16,131.8146843,71.70367885
17,133.5376022,71.79095231
18,135.7168045,71.78424756
19,138.2652166,71.88303085
20,140.9035276,71.94019211
21,143.5064973,71.95671922
22,146.2011799,72.05824825
23,148.9086814,72.09972829
24,151.7838185,72.12270793
25,154.592641,72.21156348
26,157.4067318,72.26679074
27,160.5045484,72.26577616
28,162.874413,72.50510017
29,163.5579216,72.37277541
30,166.5352098,72.42133974
31,169.7340611,72.42522144
32,172.8481337,72.56244527
33,176.2819685,72.60662603
34,179.4726178,72.60573879
35,182.4794889,72.72760556
36,186.2009732,72.81364982
37,189.8417711,72.78169052
38,193.2593759,72.88894165
39,196.8882894,72.91198612
40,200.5853445,72.92360768
41,204.3518208,72.92673656
42,207.9667671,72.94303969
43,212.0982756,73.02909571
44,216.0809352,73.03982331
45,220.1383788,73.03982331
46,224.2720107,73.03982331
47,228.4832616,73.03982331
48,232.773589,73.03982331
49,237.1444777,73.03982331
50,241.5974404,73.03982331
51,246.1340182,73.03982331
52,250.7557814,73.03982331
53,255.4643293,73.03982331
54,260.2612917,73.03982331
55,265.1483286,73.03982331
56,270.1271315,73.03982331
57,275.1994235,73.03982331
58,280.3669602,73.03982331
59,285.6315298,73.00853448
60,290.9949545,72.99065516
61,296.4590905,72.99065516
62,302.0258289,72.99065516
63,307.6970963,72.99065516
64,313.4748556,72.99065516
65,319.3611062,72.99065516
66,325.3578855,72.99065516
67,331.4672689,72.99065516
68,337.6913708,72.99065516
69,344.0323452,72.99065516
70,350.4923869,72.99065516
71,357.0737315,72.99065516
72,363.7786568,72.99691292
73,370.6094833,73.02730778
74,377.5685752,73.03982331
75,384.6583409,73.03982331
76,391.8812341,73.0693242
77,399.2397547,73.08899146
78,406.7364494,73.08899146
79,414.3739126,73.08899146
80,422.1547878,73.08899146
81,430.0817678,73.08899146
82,438.157596,73.08899146
83,446.3850675,73.08899146
84,454.7670298,73.0612785
85,463.3063837,73.04071727
86,472.0060847,73.08005179
87,480.8691436,73.08899146
88,488.9674277,73.08899146
89,499.2665072,73.05949057
90,506.6096632,72.83970894
91,514.3072062,72.77960088
92,525.0734104,72.63555186
93,535.2723011,72.52109933
94,544.0567079,72.47587244
95,555.2108765,72.29578788
96,565.6363072,72.24598119
97,573.4104526,72.10804785
98,584.1070597,72.05261626
99,590.175209,71.94938302
100,600.1284053,71.90829533
101,604.5426466,71.77237768
102,614.8536748,71.77346575
103,621.9654457,71.61677323
104,631.4594173,71.61704606
105,640.4622394,71.46013892
106,649.4781887,71.449968
107,658.1648942,71.3056217
108,668.2782123,71.32497874
109,681.7307786,71.17763638
110,694.3151121,71.11308743
111,704.5270212,71.07145839
112,716.1395465,70.97721944
113,744.544682,70.73580383
114,763.0285172,70.5158583
115,777.882275,70.38926671
116,787.4122252,70.30351746
117,802.5596636,70.17020621
118,817.8140595,70.08705244
119,831.0055258,69.99558364
120,847.9544208,69.84520475
121,863.2926205,69.7807143
122,877.217663,69.66083679
123,894.5037623,69.56676403
124,903.9794662,69.46870279
125,919.9460267,69.39660977
126,928.7745226,69.30153109
127,945.845301,69.24353134
128,955.6162084,69.13814154
129,976.3505866,68.99073795
130,995.0722169,68.90703814
131,1006.071254,68.88019787
132,1017.191868,68.65760025
133,1036.438172,68.58704643
134,1055.453469,68.45714692
135,1066.293086,68.35409867
136,1082.876055,68.30021236
137,1099.329522,68.18446855
138,1115.561224,68.12730603
139,1127.351757,67.99123773
140,1145.029537,67.95017487
141,1168.06569,67.79339966
142,1188.434678,67.63251883
143,1205.877437,67.49613127
144,1229.320081,67.31396882
145,1250.536049,67.20905924
146,1277.539874,67.0486843
147,1295.733115,67.01321906
148,1316.286207,66.81001391
149,1336.50141,66.70963479
150,1359.356376,66.59963862
151,1383.505388,66.41130119
152,1408.152241,66.34160849
153,1436.274374,66.17467256
154,1450.253747,66.04096073
155,1475.669632,65.97863851
156,1502.792285,65.80408715
157,1526.867017,65.71294958
158,1560.057728,65.5684627
159,1586.981664,65.491827
160,1616.781093,65.31585469
161,1619.061296,65.18766985
162,1645.979797,65.21314623
163,1677.123407,65.02177287
164,1683.754673,64.95412114
165,1715.37125,64.91855618
166,1747.581505,64.74125285
167,1780.396587,64.63381512
168,1813.82785,64.51943
169,1841.080892,64.38830074
170,1873.058075,64.19766668
171,1896.280051,64.08728666
172,1925.084812,64.04205197
173,1951.119014,63.86091026
174,1981.905648,63.78291032
175,2022.310355,63.66648015
176,2033.415509,63.50996563
177,2071.6567,63.42716087
178,2108.458479,63.34851287
179,2130.262675,63.24470848
180,2166.290929,63.17781
181,2198.64093,62.95740902
182,2232.778619,62.92631544
183,2275.185379,62.79250112
184,2315.513143,62.62018193
185,2357.441536,62.51054996
186,2401.708218,62.36944092
187,2446.806115,62.26574082
188,2492.750834,62.16223229
189,2539.558276,61.98313252
190,2587.244642,61.85300153
191,2635.826435,61.7056709
192,2685.320469,61.51087564
193,2733.277403,61.42299108
194,2787.114099,61.25949655
195,2828.493877,61.14618845
196,2889.972231,61.01385589
197,2940.03276,60.91495766
198,2997.350406,60.74599802
199,3008.959454,60.63399681
200,3060.393762,60.61498993
201,3121.512722,60.43455717
202,3144.150708,60.31242434
203,3191.316569,60.30300331
204,3232.023232,60.12807997
205,3279.964471,59.99715221
206,3337.631571,59.94151025
207,3402.700637,59.76625205
208,3437.404494,59.64552544
209,3501.950099,59.54651228
210,3546.223576,59.45677083
211,3594.963124,59.36198167
212,3653.18805,59.19854227
213,3721.785516,59.09216027
214,3791.671065,58.913367
215,3862.868885,58.82962151
216,3934.294508,58.68518209
217,4002.525527,58.54062773
218,4077.682651,58.42914516
219,4142.849928,58.33055681
220,4225.105586,58.1853804
221,4280.98725,58.02613978
222,4363.075654,57.9542901
223,4443.750252,57.78941125
224,4473.66121,57.66494299
225,4538.494853,57.65725259
226,4627.176097,57.46251655
227,4686.241334,57.36747569
228,4772.891364,57.27651461
229,4828.369708,57.19047035
230,4911.41411,57.09779229
231,4996.993365,56.92299562
232,5084.677997,56.84250033
233,5177.965439,56.63339522
234,5246.279093,56.5401724
235,5324.941501,56.46983698
236,5414.324141,56.28831285
237,5494.488381,56.20777074
238,5538.024168,56.37182066
239,5597.463504,56.08984132
240,5684.314864,56.04126631
241,5745.796682,55.89125273
242,5838.582758,55.75795631
243,5939.00208,55.71826973
244,6009.112631,55.53596212
245,6110.507402,55.4108565
246,6216.210112,55.33522099
247,6244.578648,55.2292075
248,6360.222081,55.0924381
249,6481.294652,55.02550733
250,6590.665675,54.89722473
251,6715.616829,54.76354965
252,6834.490905,54.59534469
253,6958.410598,54.52328035
254,7077.092659,54.33232582
255,7149.27133,54.24636599
256,7278.590724,54.14647022
257,7403.568435,53.9535344
258,7522.20622,53.89187286
259,7675.55991,53.72255137
260,7819.687163,53.67472417
261,7948.256859,53.56572413
262,8032.23083,53.45151355
263,8143.610073,53.34952476
264,8352.841027,53.21880133
265,8485.733543,53.0709989
266,8706.208215,52.90644949
267,8967.729543,52.64129907
268,9136.120414,52.53461909
269,9307.673232,52.40654351
270,9418.516631,52.26156203
271,9595.372123,52.15676931
272,9775.548505,52.04659292
273,9959.108137,51.83042902
274,10146.11455,51.74286289
275,10336.63245,51.69198627
276,10451.40834,51.50533077
277,10638.1298,51.41477723
278,10837.88649,51.38795824
279,10978.55118,51.28015149
280,11041.39409,51.12026896
281,11305.93991,50.94071965
282,11471.87818,50.77224923
283,11696.54349,50.58632159
284,11862.79364,50.48512885
285,12048.22956,50.3986772
286,12250.17104,50.2183097
287,12403.84531,50.17466711
288,12619.67203,50.06756994
289,12786.58106,49.96920908
290,13020.7501,49.87608299
291,13190.14447,49.69338117
292,13402.42611,49.65946295
293,13640.62552,49.47201807
294,13848.37222,49.34407707
295,14104.39461,49.25707057
296,14337.21542,49.11207511
297,14585.03822,49.00529048
298,14863.39578,48.83629447
299,15106.56006,48.72336382
300,15402.079,48.55500681
301,15637.1612,48.51222894
302,15893.52574,48.33122411
303,16135.89024,48.19930939
304,16435.17425,48.15221723
305,16711.72236,48.00353275
306,16870.06784,47.86783802
307,17168.16879,47.81011334
308,17340.8214,47.65840512
309,17600.75781,47.63379763
310,17659.96508,47.5127035
311,18027.58582,47.40239331
312,18338.7112,47.33709516
313,18683.06498,47.13516164
314,18940.22768,47.05650502
315,19295.6672,46.90367402
316,19576.86065,46.78097546
317,19909.1374,46.69122665
318,20245.85243,46.52701868
319,20536.67862,46.41992499
320,20924.66364,46.30750773
321,21193.75515,46.21513783
322,21571.44209,46.10292708
323,21950.27845,45.92961855
324,22389.16028,45.84128015
325,22800.67071,45.63550138
326,23071.4494,45.54991098
327,23514.61175,45.4377182
328,23860.39124,45.2798312
329,24282.47719,45.2004198
330,24704.23227,45.08531666
331,25202.9638,44.94961257
332,25659.32906,44.78015628
333,26127.73444,44.6687505
334,26361.36401,44.53002308
335,26697.64802,44.52623011
336,26916.77376,44.41314336
337,27426.83953,44.33008561
338,27747.93937,44.17059977
339,28171.18267,44.12200548
340,28716.34884,43.95838047
341,29247.32288,43.87346155
342,29288.5714,43.73396733
343,29752.0818,43.75752305
